filename,width,height,class,xmin,ymin,xmax,ymax
damaged_apple--72-_jpg.rf.3c3994370d5ee9a8a2793ddf802a58a9.jpg,192,192,apple,89,23,133,88
damaged_apple--72-_jpg.rf.3c3994370d5ee9a8a2793ddf802a58a9.jpg,192,192,apple,131,18,182,82
damaged_apple--72-_jpg.rf.3c3994370d5ee9a8a2793ddf802a58a9.jpg,192,192,apple,119,80,172,152
apple--35-_jpg.rf.3f815b1fb8fc0807c7c039dc983415c8.jpg,192,192,apple,111,92,149,139
apple--35-_jpg.rf.3f815b1fb8fc0807c7c039dc983415c8.jpg,192,192,apple,130,64,172,102
apple--35-_jpg.rf.3f815b1fb8fc0807c7c039dc983415c8.jpg,192,192,apple,23,159,37,178
apple--35-_jpg.rf.3f815b1fb8fc0807c7c039dc983415c8.jpg,192,192,apple,33,164,55,184
apple--35-_jpg.rf.3f815b1fb8fc0807c7c039dc983415c8.jpg,192,192,apple,3,113,22,137
apple--35-_jpg.rf.3f815b1fb8fc0807c7c039dc983415c8.jpg,192,192,apple,19,113,42,135
apple--35-_jpg.rf.3f815b1fb8fc0807c7c039dc983415c8.jpg,192,192,apple,29,47,48,66
apple--35-_jpg.rf.3f815b1fb8fc0807c7c039dc983415c8.jpg,192,192,apple,38,64,58,89
apple--35-_jpg.rf.3f815b1fb8fc0807c7c039dc983415c8.jpg,192,192,apple,55,74,73,97
apple--274-_jpg.rf.42ec141ad177b93a2f73a7f92416faf6.jpg,192,192,apple,32,79,89,161
apple--40-_jpg.rf.38622e17bd25b52ecf9b9b269103f13a.jpg,192,192,apple,100,26,154,93
apple--40-_jpg.rf.38622e17bd25b52ecf9b9b269103f13a.jpg,192,192,apple,65,108,120,182
apple--40-_jpg.rf.38622e17bd25b52ecf9b9b269103f13a.jpg,192,192,apple,119,91,176,164
apple--40-_jpg.rf.38622e17bd25b52ecf9b9b269103f13a.jpg,192,192,apple,144,24,192,78
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,18,100,81,137
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,30,133,96,163
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,43,171,98,191
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,92,152,148,180
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,133,125,183,157
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,144,156,191,188
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,77,106,135,140
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,105,88,161,113
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,158,97,191,123
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,50,82,105,112
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,8,65,74,96
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,63,55,110,88
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,110,58,164,85
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,106,32,160,63
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,45,31,101,59
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,3,38,48,68
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,18,10,77,40
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,83,12,135,38
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,136,6,177,30
apple--184-_jpg.rf.420f7deea50839ec5777bf350d7981be.jpg,192,192,apple,157,22,191,47
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,76,9,99,49
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,34,23,59,62
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,1,71,24,118
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,3,50,31,94
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,32,63,59,106
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,10,124,44,178
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,34,96,66,141
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,47,146,75,190
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,60,68,83,105
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,81,77,114,124
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,60,125,95,170
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,78,159,115,191
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,90,119,119,160
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,118,101,150,151
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,138,58,167,105
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,108,49,140,97
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,119,26,146,61
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,139,1,167,33
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,161,48,191,86
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,148,97,179,144
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,140,153,173,189
apple--155-_jpg.rf.4686b9bce87980f70f3953ea49ae2611.jpg,192,192,apple,165,137,191,180
apple--284-_jpg.rf.45d29669a0466d79da3e2c63d04f82fd.jpg,192,192,apple,39,28,130,116
apple--284-_jpg.rf.45d29669a0466d79da3e2c63d04f82fd.jpg,192,192,apple,133,90,191,179
damaged_apple--218-_jpg.rf.43f95279f2c2bfc069b7ce7c1d59d58c.jpg,192,192,apple,56,35,156,173
apple--262-_jpg.rf.41bc677f8964dbabb6cef9e2b3e29e18.jpg,192,192,apple,27,54,89,144
apple--26-_jpg.rf.44207c30a3e800fa31ab06f57e58fc52.jpg,192,192,apple,9,71,183,154
apple--26-_jpg.rf.44207c30a3e800fa31ab06f57e58fc52.jpg,192,192,apple,32,30,173,97
damaged_apple--65-_jpg.rf.43897ae4ca7ecc1daf39501df9f2cbdd.jpg,192,192,apple,83,21,115,63
damaged_apple--65-_jpg.rf.43897ae4ca7ecc1daf39501df9f2cbdd.jpg,192,192,apple,100,41,138,87
damaged_apple--65-_jpg.rf.43897ae4ca7ecc1daf39501df9f2cbdd.jpg,192,192,apple,134,47,176,104
damaged_apple--65-_jpg.rf.43897ae4ca7ecc1daf39501df9f2cbdd.jpg,192,192,apple,114,13,142,40
damaged_apple--65-_jpg.rf.43897ae4ca7ecc1daf39501df9f2cbdd.jpg,192,192,apple,134,27,166,53
damaged_apple--65-_jpg.rf.43897ae4ca7ecc1daf39501df9f2cbdd.jpg,192,192,apple,17,93,72,155
damaged_apple--221-_jpg.rf.44893d50770bb3c25e44679ea42c5efd.jpg,192,192,apple,41,24,171,176
apple--260-_jpg.rf.42de662e83133606b1b3aa19fd6c8c1a.jpg,192,192,apple,6,75,86,155
apple--260-_jpg.rf.42de662e83133606b1b3aa19fd6c8c1a.jpg,192,192,apple,92,61,185,152
apple--260-_jpg.rf.42de662e83133606b1b3aa19fd6c8c1a.jpg,192,192,apple,59,24,145,94
apple--260-_jpg.rf.42de662e83133606b1b3aa19fd6c8c1a.jpg,192,192,apple,151,32,191,116
apple--189-_jpg.rf.4766d5a050f7665d255d40aac936cde2.jpg,192,192,apple,59,1,155,119
apple--189-_jpg.rf.4766d5a050f7665d255d40aac936cde2.jpg,192,192,apple,27,110,112,192
apple--189-_jpg.rf.4766d5a050f7665d255d40aac936cde2.jpg,192,192,apple,5,65,60,159
apple--189-_jpg.rf.4766d5a050f7665d255d40aac936cde2.jpg,192,192,apple,117,94,191,191
apple--189-_jpg.rf.4766d5a050f7665d255d40aac936cde2.jpg,192,192,apple,25,5,80,85
apple--189-_jpg.rf.4766d5a050f7665d255d40aac936cde2.jpg,192,192,apple,150,32,191,103
apple--77-_jpg.rf.4b09802d5638d1f8b4ab22ee7f0a0760.jpg,192,192,apple,47,6,151,140
apple--81-_jpg.rf.4ab8ddcbf8c07af33c6bd180139c55c4.jpg,192,192,apple,5,86,54,159
apple--81-_jpg.rf.4ab8ddcbf8c07af33c6bd180139c55c4.jpg,192,192,apple,40,27,89,97
apple--81-_jpg.rf.4ab8ddcbf8c07af33c6bd180139c55c4.jpg,192,192,apple,12,49,50,93
apple--81-_jpg.rf.4ab8ddcbf8c07af33c6bd180139c55c4.jpg,192,192,apple,56,89,109,167
apple--81-_jpg.rf.4ab8ddcbf8c07af33c6bd180139c55c4.jpg,192,192,apple,99,60,142,114
apple--81-_jpg.rf.4ab8ddcbf8c07af33c6bd180139c55c4.jpg,192,192,apple,123,28,163,83
apple--81-_jpg.rf.4ab8ddcbf8c07af33c6bd180139c55c4.jpg,192,192,apple,145,54,189,103
apple--81-_jpg.rf.4ab8ddcbf8c07af33c6bd180139c55c4.jpg,192,192,apple,146,88,189,161
apple--81-_jpg.rf.4ab8ddcbf8c07af33c6bd180139c55c4.jpg,192,192,apple,105,105,159,183
apple--152-_jpg.rf.414776d6836f56452befaf15fb9e1373.jpg,192,192,apple,1,69,44,181
apple--152-_jpg.rf.414776d6836f56452befaf15fb9e1373.jpg,192,192,apple,16,7,66,110
apple--152-_jpg.rf.414776d6836f56452befaf15fb9e1373.jpg,192,192,apple,37,125,81,191
apple--152-_jpg.rf.414776d6836f56452befaf15fb9e1373.jpg,192,192,apple,61,80,102,180
apple--152-_jpg.rf.414776d6836f56452befaf15fb9e1373.jpg,192,192,apple,89,7,141,73
apple--152-_jpg.rf.414776d6836f56452befaf15fb9e1373.jpg,192,192,apple,99,49,144,132
apple--152-_jpg.rf.414776d6836f56452befaf15fb9e1373.jpg,192,192,apple,94,108,132,191
apple--152-_jpg.rf.414776d6836f56452befaf15fb9e1373.jpg,192,192,apple,139,94,178,174
damaged_apple--147-_jpg.rf.4c2e6e98cac84a6a38f39bbfc474a6d7.jpg,192,192,apple,32,126,76,189
damaged_apple--147-_jpg.rf.4c2e6e98cac84a6a38f39bbfc474a6d7.jpg,192,192,apple,45,51,93,134
damaged_apple--147-_jpg.rf.4c2e6e98cac84a6a38f39bbfc474a6d7.jpg,192,192,apple,69,22,106,85
damaged_apple--147-_jpg.rf.4c2e6e98cac84a6a38f39bbfc474a6d7.jpg,192,192,apple,122,15,166,90
damaged_apple--209-_jpg.rf.491c8358220647eff2b5434800cd71a5.jpg,192,192,apple,27,36,125,166
damaged_apple--211-_jpg.rf.42f5a0514a8b16c037623b1edff8a244.jpg,192,192,apple,16,12,50,52
damaged_apple--211-_jpg.rf.42f5a0514a8b16c037623b1edff8a244.jpg,192,192,apple,45,57,74,96
damaged_apple--211-_jpg.rf.42f5a0514a8b16c037623b1edff8a244.jpg,192,192,apple,36,139,62,173
damaged_apple--211-_jpg.rf.42f5a0514a8b16c037623b1edff8a244.jpg,192,192,apple,143,82,188,158
damaged_apple--211-_jpg.rf.42f5a0514a8b16c037623b1edff8a244.jpg,192,192,apple,81,14,143,84
apple--202-_jpg.rf.4b36b7b573722ecd8ee24918dbac7d0c.jpg,192,192,apple,22,13,173,173
apple--245-_jpg.rf.48c94353a6a687f1eb71193c0fee8aa2.jpg,192,192,apple,2,53,77,184
apple--245-_jpg.rf.48c94353a6a687f1eb71193c0fee8aa2.jpg,192,192,apple,90,29,189,185
apple--175-_jpg.rf.4c1ed1930d5408daac1cf56d8706402b.jpg,192,192,apple,1,39,117,155
apple--175-_jpg.rf.4c1ed1930d5408daac1cf56d8706402b.jpg,192,192,apple,73,55,189,175
apple--195-_jpg.rf.499e027053ce0f77514e404476171d6c.jpg,192,192,apple,100,72,164,160
apple--164-_jpg.rf.4e9dda85d94953b4ed4d56a141ff5eec.jpg,192,192,apple,22,24,126,101
apple--164-_jpg.rf.4e9dda85d94953b4ed4d56a141ff5eec.jpg,192,192,apple,58,65,170,162
apple--231-_jpg.rf.4cb7300f1f3fb22f5cc1e319cc395701.jpg,192,192,apple,118,93,159,145
apple--231-_jpg.rf.4cb7300f1f3fb22f5cc1e319cc395701.jpg,192,192,apple,90,91,127,143
apple--231-_jpg.rf.4cb7300f1f3fb22f5cc1e319cc395701.jpg,192,192,apple,104,73,131,99
apple--231-_jpg.rf.4cb7300f1f3fb22f5cc1e319cc395701.jpg,192,192,apple,132,66,169,109
apple--231-_jpg.rf.4cb7300f1f3fb22f5cc1e319cc395701.jpg,192,192,apple,165,78,192,144
damaged_apple--50-_jpg.rf.4eeb1e8b7d0bdee88fb6036ded2dfadd.jpg,192,192,apple,60,69,106,124
damaged_apple--50-_jpg.rf.4eeb1e8b7d0bdee88fb6036ded2dfadd.jpg,192,192,apple,90,109,138,165
damaged_apple--50-_jpg.rf.4eeb1e8b7d0bdee88fb6036ded2dfadd.jpg,192,192,apple,141,111,176,160
damaged_apple--50-_jpg.rf.4eeb1e8b7d0bdee88fb6036ded2dfadd.jpg,192,192,apple,87,18,129,61
damaged_apple--50-_jpg.rf.4eeb1e8b7d0bdee88fb6036ded2dfadd.jpg,192,192,apple,123,47,160,103
damaged_apple--50-_jpg.rf.4eeb1e8b7d0bdee88fb6036ded2dfadd.jpg,192,192,apple,140,25,174,67
damaged_apple--257-_jpg.rf.456040563d8c25e9f9f4789e2879d715.jpg,192,192,apple,49,17,133,170
apple--170-_jpg.rf.4c98059d7066cb499dc83577704d49de.jpg,192,192,apple,43,50,94,106
apple--170-_jpg.rf.4c98059d7066cb499dc83577704d49de.jpg,192,192,apple,71,73,116,142
apple--170-_jpg.rf.4c98059d7066cb499dc83577704d49de.jpg,192,192,apple,98,49,143,106
apple--170-_jpg.rf.4c98059d7066cb499dc83577704d49de.jpg,192,192,apple,139,38,178,101
apple--170-_jpg.rf.4c98059d7066cb499dc83577704d49de.jpg,192,192,apple,76,24,108,69
apple--170-_jpg.rf.4c98059d7066cb499dc83577704d49de.jpg,192,192,apple,110,16,143,50
apple--188-_jpg.rf.4ae79b81a3297ec724e66f265bf1b979.jpg,192,192,apple,52,8,85,56
apple--188-_jpg.rf.4ae79b81a3297ec724e66f265bf1b979.jpg,192,192,apple,90,11,115,55
apple--188-_jpg.rf.4ae79b81a3297ec724e66f265bf1b979.jpg,192,192,apple,123,7,150,55
apple--188-_jpg.rf.4ae79b81a3297ec724e66f265bf1b979.jpg,192,192,apple,156,14,185,53
apple--188-_jpg.rf.4ae79b81a3297ec724e66f265bf1b979.jpg,192,192,apple,7,69,35,118
apple--188-_jpg.rf.4ae79b81a3297ec724e66f265bf1b979.jpg,192,192,apple,44,68,76,117
apple--188-_jpg.rf.4ae79b81a3297ec724e66f265bf1b979.jpg,192,192,apple,84,69,115,116
apple--188-_jpg.rf.4ae79b81a3297ec724e66f265bf1b979.jpg,192,192,apple,121,63,155,120
apple--188-_jpg.rf.4ae79b81a3297ec724e66f265bf1b979.jpg,192,192,apple,159,75,189,119
apple--188-_jpg.rf.4ae79b81a3297ec724e66f265bf1b979.jpg,192,192,apple,13,135,45,181
apple--188-_jpg.rf.4ae79b81a3297ec724e66f265bf1b979.jpg,192,192,apple,52,144,78,182
apple--188-_jpg.rf.4ae79b81a3297ec724e66f265bf1b979.jpg,192,192,apple,85,137,114,181
apple--188-_jpg.rf.4ae79b81a3297ec724e66f265bf1b979.jpg,192,192,apple,123,145,150,181
apple--188-_jpg.rf.4ae79b81a3297ec724e66f265bf1b979.jpg,192,192,apple,159,140,187,181
apple--93-_jpg.rf.54fe096316af73dac21715fe4ce50a7a.jpg,192,192,apple,65,75,94,112
apple--93-_jpg.rf.54fe096316af73dac21715fe4ce50a7a.jpg,192,192,apple,68,139,93,168
apple--93-_jpg.rf.54fe096316af73dac21715fe4ce50a7a.jpg,192,192,apple,128,141,159,182
apple--93-_jpg.rf.54fe096316af73dac21715fe4ce50a7a.jpg,192,192,apple,7,78,37,116
apple--93-_jpg.rf.54fe096316af73dac21715fe4ce50a7a.jpg,192,192,apple,7,14,35,48
apple--93-_jpg.rf.54fe096316af73dac21715fe4ce50a7a.jpg,192,192,apple,63,10,98,48
apple--93-_jpg.rf.54fe096316af73dac21715fe4ce50a7a.jpg,192,192,apple,125,9,154,47
apple--93-_jpg.rf.54fe096316af73dac21715fe4ce50a7a.jpg,192,192,apple,127,67,160,110
damaged_apple--202-_jpg.rf.50f8b9c7a626738902787f48cbc7017d.jpg,192,192,apple,26,78,79,137
damaged_apple--202-_jpg.rf.50f8b9c7a626738902787f48cbc7017d.jpg,192,192,apple,59,128,103,185
damaged_apple--202-_jpg.rf.50f8b9c7a626738902787f48cbc7017d.jpg,192,192,apple,4,35,63,104
damaged_apple--202-_jpg.rf.50f8b9c7a626738902787f48cbc7017d.jpg,192,192,apple,57,13,110,85
damaged_apple--202-_jpg.rf.50f8b9c7a626738902787f48cbc7017d.jpg,192,192,apple,105,4,152,41
damaged_apple--202-_jpg.rf.50f8b9c7a626738902787f48cbc7017d.jpg,192,192,apple,102,36,145,100
damaged_apple--202-_jpg.rf.50f8b9c7a626738902787f48cbc7017d.jpg,192,192,apple,147,29,191,90
damaged_apple--202-_jpg.rf.50f8b9c7a626738902787f48cbc7017d.jpg,192,192,apple,135,90,188,151
damaged_apple--202-_jpg.rf.50f8b9c7a626738902787f48cbc7017d.jpg,192,192,apple,109,139,155,189
damaged_apple--202-_jpg.rf.50f8b9c7a626738902787f48cbc7017d.jpg,192,192,apple,77,69,132,137
damaged_apple--237-_jpg.rf.4e9d81a06d96fe2ca8a49e9a07cdd99b.jpg,192,192,apple,17,48,93,150
damaged_apple--237-_jpg.rf.4e9d81a06d96fe2ca8a49e9a07cdd99b.jpg,192,192,apple,104,56,169,142
damaged_apple--46-_jpg.rf.4d2a00a2b877a863695e78977d2a419c.jpg,192,192,apple,36,87,95,160
damaged_apple--46-_jpg.rf.4d2a00a2b877a863695e78977d2a419c.jpg,192,192,apple,72,27,136,103
damaged_apple--46-_jpg.rf.4d2a00a2b877a863695e78977d2a419c.jpg,192,192,apple,96,100,149,172
damaged_apple--236-_jpg.rf.525630b10af9d0fb0c38a72fd570d41c.jpg,192,192,apple,23,63,96,182
damaged_apple--236-_jpg.rf.525630b10af9d0fb0c38a72fd570d41c.jpg,192,192,apple,99,63,172,181
apple--171-_jpg.rf.4f777b8f9734db95e1b60b0394aeaa45.jpg,192,192,apple,32,27,171,175
apple--100-_jpg.rf.50a14f2b0ae74b8b521eb4b705cd71ad.jpg,192,192,apple,45,22,88,100
apple--100-_jpg.rf.50a14f2b0ae74b8b521eb4b705cd71ad.jpg,192,192,apple,52,115,105,191
apple--100-_jpg.rf.50a14f2b0ae74b8b521eb4b705cd71ad.jpg,192,192,apple,1,124,48,188
apple--100-_jpg.rf.50a14f2b0ae74b8b521eb4b705cd71ad.jpg,192,192,apple,1,25,30,108
apple--100-_jpg.rf.50a14f2b0ae74b8b521eb4b705cd71ad.jpg,192,192,apple,22,25,51,80
apple--100-_jpg.rf.50a14f2b0ae74b8b521eb4b705cd71ad.jpg,192,192,apple,103,126,146,190
apple--100-_jpg.rf.50a14f2b0ae74b8b521eb4b705cd71ad.jpg,192,192,apple,118,82,166,150
apple--100-_jpg.rf.50a14f2b0ae74b8b521eb4b705cd71ad.jpg,192,192,apple,146,137,190,191
apple--100-_jpg.rf.50a14f2b0ae74b8b521eb4b705cd71ad.jpg,192,192,apple,96,17,141,86
apple--100-_jpg.rf.50a14f2b0ae74b8b521eb4b705cd71ad.jpg,192,192,apple,141,1,191,58
apple--100-_jpg.rf.50a14f2b0ae74b8b521eb4b705cd71ad.jpg,192,192,apple,165,29,192,94
apple--153-_jpg.rf.5342fe73f32ddf3963b3ef1b3c8eae0b.jpg,192,192,apple,71,74,93,101
apple--153-_jpg.rf.5342fe73f32ddf3963b3ef1b3c8eae0b.jpg,192,192,apple,93,73,110,101
apple--153-_jpg.rf.5342fe73f32ddf3963b3ef1b3c8eae0b.jpg,192,192,apple,109,81,126,104
apple--153-_jpg.rf.5342fe73f32ddf3963b3ef1b3c8eae0b.jpg,192,192,apple,116,140,143,172
apple--153-_jpg.rf.5342fe73f32ddf3963b3ef1b3c8eae0b.jpg,192,192,apple,138,135,161,165
apple--153-_jpg.rf.5342fe73f32ddf3963b3ef1b3c8eae0b.jpg,192,192,apple,146,162,171,188
apple--153-_jpg.rf.5342fe73f32ddf3963b3ef1b3c8eae0b.jpg,192,192,apple,123,14,143,41
apple--153-_jpg.rf.5342fe73f32ddf3963b3ef1b3c8eae0b.jpg,192,192,apple,132,30,152,57
apple--153-_jpg.rf.5342fe73f32ddf3963b3ef1b3c8eae0b.jpg,192,192,apple,152,66,177,95
apple--153-_jpg.rf.5342fe73f32ddf3963b3ef1b3c8eae0b.jpg,192,192,apple,53,30,73,56
apple--153-_jpg.rf.5342fe73f32ddf3963b3ef1b3c8eae0b.jpg,192,192,apple,72,10,92,32
apple--287-_jpg.rf.554fa8dd8d634bfc86bf0c598d0340c3.jpg,192,192,apple,91,29,153,138
apple--287-_jpg.rf.554fa8dd8d634bfc86bf0c598d0340c3.jpg,192,192,apple,43,67,107,180
apple--207-_jpg.rf.4f69deba21e580875e29a85784d01a65.jpg,192,192,apple,12,16,176,181
damaged_apple--268-_jpg.rf.52aae8d22880ba28b1a92f603c880e29.jpg,192,192,apple,12,93,119,189
damaged_apple--268-_jpg.rf.52aae8d22880ba28b1a92f603c880e29.jpg,192,192,apple,93,1,182,130
apple--48-_jpg.rf.4cd8f7ec11af24b2c15c95b28391b891.jpg,192,192,apple,142,28,186,91
damaged_apple--210-_jpg.rf.557845d4aa2923e69bccbc01787f1560.jpg,192,192,apple,12,21,172,181
damaged_apple--35-_jpg.rf.4b28e2ecfbd989a323a097fd5fa53df0.jpg,192,192,apple,22,39,93,154
damaged_apple--35-_jpg.rf.4b28e2ecfbd989a323a097fd5fa53df0.jpg,192,192,apple,71,42,165,165
damaged_apple--224-_jpg.rf.53fe5076a7758bc7bc3b1471febba31e.jpg,192,192,apple,42,45,97,146
damaged_apple--224-_jpg.rf.53fe5076a7758bc7bc3b1471febba31e.jpg,192,192,apple,86,46,150,145
apple--196-_jpg.rf.4ce8fd3c52496a814c1c70e174ad391e.jpg,192,192,apple,38,122,57,152
apple--196-_jpg.rf.4ce8fd3c52496a814c1c70e174ad391e.jpg,192,192,apple,57,130,77,161
apple--196-_jpg.rf.4ce8fd3c52496a814c1c70e174ad391e.jpg,192,192,apple,67,111,88,137
apple--196-_jpg.rf.4ce8fd3c52496a814c1c70e174ad391e.jpg,192,192,apple,47,103,67,132
apple--196-_jpg.rf.4ce8fd3c52496a814c1c70e174ad391e.jpg,192,192,apple,49,76,66,104
apple--196-_jpg.rf.4ce8fd3c52496a814c1c70e174ad391e.jpg,192,192,apple,65,94,86,114
apple--196-_jpg.rf.4ce8fd3c52496a814c1c70e174ad391e.jpg,192,192,apple,82,78,104,100
apple--196-_jpg.rf.4ce8fd3c52496a814c1c70e174ad391e.jpg,192,192,apple,87,91,105,116
apple--196-_jpg.rf.4ce8fd3c52496a814c1c70e174ad391e.jpg,192,192,apple,90,114,111,135
apple--196-_jpg.rf.4ce8fd3c52496a814c1c70e174ad391e.jpg,192,192,apple,95,136,115,169
apple--196-_jpg.rf.4ce8fd3c52496a814c1c70e174ad391e.jpg,192,192,apple,105,83,121,102
apple--196-_jpg.rf.4ce8fd3c52496a814c1c70e174ad391e.jpg,192,192,apple,106,104,127,122
apple--196-_jpg.rf.4ce8fd3c52496a814c1c70e174ad391e.jpg,192,192,apple,107,124,129,154
apple--286-_jpg.rf.4e99f24dd770d32256d640ae59ce0ad5.jpg,192,192,apple,46,24,91,77
apple--286-_jpg.rf.4e99f24dd770d32256d640ae59ce0ad5.jpg,192,192,apple,7,71,58,124
apple--286-_jpg.rf.4e99f24dd770d32256d640ae59ce0ad5.jpg,192,192,apple,46,97,88,154
apple--286-_jpg.rf.4e99f24dd770d32256d640ae59ce0ad5.jpg,192,192,apple,70,55,114,105
apple--286-_jpg.rf.4e99f24dd770d32256d640ae59ce0ad5.jpg,192,192,apple,100,2,148,52
apple--286-_jpg.rf.4e99f24dd770d32256d640ae59ce0ad5.jpg,192,192,apple,18,162,55,190
apple--286-_jpg.rf.4e99f24dd770d32256d640ae59ce0ad5.jpg,192,192,apple,86,122,126,175
apple--286-_jpg.rf.4e99f24dd770d32256d640ae59ce0ad5.jpg,192,192,apple,123,84,153,127
apple--286-_jpg.rf.4e99f24dd770d32256d640ae59ce0ad5.jpg,192,192,apple,148,61,174,101
apple--286-_jpg.rf.4e99f24dd770d32256d640ae59ce0ad5.jpg,192,192,apple,142,128,176,176
apple--286-_jpg.rf.4e99f24dd770d32256d640ae59ce0ad5.jpg,192,192,apple,150,105,182,146
apple--286-_jpg.rf.4e99f24dd770d32256d640ae59ce0ad5.jpg,192,192,apple,154,8,184,52
damaged_apple--204-_jpg.rf.56325c04c7365f601712194dae49775a.jpg,192,192,apple,65,44,117,146
apple--34-_jpg.rf.53b848ef406e35fe7cea04e910683068.jpg,192,192,apple,18,96,58,115
apple--34-_jpg.rf.53b848ef406e35fe7cea04e910683068.jpg,192,192,apple,21,112,59,132
apple--34-_jpg.rf.53b848ef406e35fe7cea04e910683068.jpg,192,192,apple,58,119,94,133
apple--34-_jpg.rf.53b848ef406e35fe7cea04e910683068.jpg,192,192,apple,71,104,106,120
apple--34-_jpg.rf.53b848ef406e35fe7cea04e910683068.jpg,192,192,apple,88,108,125,128
apple--34-_jpg.rf.53b848ef406e35fe7cea04e910683068.jpg,192,192,apple,126,104,164,118
apple--34-_jpg.rf.53b848ef406e35fe7cea04e910683068.jpg,192,192,apple,114,89,148,104
apple--34-_jpg.rf.53b848ef406e35fe7cea04e910683068.jpg,192,192,apple,143,95,181,113
apple--34-_jpg.rf.53b848ef406e35fe7cea04e910683068.jpg,192,192,apple,125,114,166,130
apple--255-_jpg.rf.56603935290606356ba3d743b2d231a4.jpg,192,192,apple,4,52,59,120
apple--255-_jpg.rf.56603935290606356ba3d743b2d231a4.jpg,192,192,apple,56,63,104,142
apple--255-_jpg.rf.56603935290606356ba3d743b2d231a4.jpg,192,192,apple,100,82,157,165
apple--255-_jpg.rf.56603935290606356ba3d743b2d231a4.jpg,192,192,apple,137,42,183,114
apple--255-_jpg.rf.56603935290606356ba3d743b2d231a4.jpg,192,192,apple,50,17,95,65
apple--255-_jpg.rf.56603935290606356ba3d743b2d231a4.jpg,192,192,apple,96,24,140,84
damaged_apple--47-_jpg.rf.54ccdaf71cf6db09a15164f283973908.jpg,192,192,apple,83,48,163,157
apple--106-_jpg.rf.55a862f47215173651cb480f82f7f5fc.jpg,192,192,apple,6,7,72,113
apple--106-_jpg.rf.55a862f47215173651cb480f82f7f5fc.jpg,192,192,apple,32,33,118,139
apple--106-_jpg.rf.55a862f47215173651cb480f82f7f5fc.jpg,192,192,apple,117,14,190,141
